Protein IDs,Protein names,Gene names,Razor + unique peptides WT_1,Razor + unique peptides WT_2,Razor + unique peptides WT_3,Razor + unique peptides WT_4,Razor + unique peptides ob_1,Razor + unique peptides ob_2,Razor + unique peptides ob_3,Razor + unique peptides ob_4,Unique peptides WT_1,Unique peptides WT_2,Unique peptides WT_3,Unique peptides WT_4,Unique peptides ob_1,Unique peptides ob_2,Unique peptides ob_3,Unique peptides ob_4,Identification type WT_1,Identification type WT_2,Identification type WT_3,Identification type WT_4,Identification type ob_1,Identification type ob_2,Identification type ob_3,Identification type ob_4,Sequence coverage WT_1 [%],Sequence coverage WT_2 [%],Sequence coverage WT_3 [%],Sequence coverage WT_4 [%],Sequence coverage ob_1 [%],Sequence coverage ob_2 [%],Sequence coverage ob_3 [%],Sequence coverage ob_4 [%],Intensity WT_1,Intensity WT_2,Intensity WT_3,Intensity WT_4,Intensity ob_1,Intensity ob_2,Intensity ob_3,Intensity ob_4
Q3U2G2;Q61316,Heat shock 70 kDa protein 4,Hspa4,48,54,50,38,39,35,46,50,47,52,49,38,39,35,45,49,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,69.5,73.9,71.9,51.7,51.8,46.8,67.3,71.6,39865000000,39930000000,41891000000,22675000000,30589000000,19318000000,28484000000,41221000000
Q3U2P1;Q3U2P1-2,Protein transport protein Sec24A,Sec24a,18,20,19,14,15,13,18,18,1,1,1,1,1,1,1,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,21.2,23.3,22.4,16,16.5,14.9,21.2,22.6,6543200000,6201800000,6548800000,2753200000,4263800000,2880200000,4999400000,5297400000
Q3U2S8,Voltage-gated hydrogen channel 1,Hvcn1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,By MS/MS,By MS/MS,,,,,,0,3.3,3.3,0,0,0,0,0,0,19515000,17252000,0,0,0,0,0
Q3U2V3,8-oxo-dGDP phosphatase NUDT18,Nudt18,1,2,1,1,0,1,1,2,1,2,1,1,0,1,1,2,By MS/MS,By matching,By matching,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,5,9.3,5,5,0,4.3,5,9.3,64009000,101260000,75251000,5117200,0,28280000,73629000,217270000
Q3U308;G3UXB4;D3Z2M0;F6RF61;D3Z7U9,Cytoplasmic tRNA 2-thiolation protein 2,Ctu2,3,4,4,5,3,3,5,5,3,4,4,5,3,3,5,5,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,8.6,10.9,10.9,13.2,8.6,9.1,15.6,14.8,108610000,237950000,227120000,287200000,225830000,189490000,267640000,227050000
Q3U3A7;E9Q794;Q3UII8;Q924K8-2;Q924K8;H3BLE1,Metastasis-associated protein MTA3,Mta3,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.1,6.8,9,9,7.2,7.2,9,5.7,37261000,32057000,47713000,38913000,51607000,51936000,75053000,19526000
Q3U3J1;P50136;A0A0U1RPK5,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Bckdha,22,22,19,12,16,14,21,23,22,22,19,12,16,14,21,23,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,61,65.9,53.8,30,39.5,33.4,57.6,65.9,15005000000,11221000000,13199000000,7373400000,10234000000,6721600000,12991000000,15379000000
Q3U3K9;P70295;A0A0N4SVA6,Ancient ubiquitous protein 1,Aup1,10,10,10,8,6,5,6,9,10,10,10,8,6,5,6,9,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,32.3,32.3,32.3,25.3,12.8,12.1,15.3,23.9,1738600000,1735100000,1861100000,1005500000,583780000,432620000,749640000,1183500000
Q3U3M5;O88874,Cyclin-K,Ccnk,3,3,3,2,2,3,2,1,3,3,3,2,2,3,2,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,8.9,8.9,8.9,6.2,6.2,8.9,6,3.3,156540000,109710000,191670000,48776000,77398000,43308000,72733000,79737000
Q3U3R4-2,Lipase maturation factor 1,Lmf1,8,7,7,5,5,5,6,5,1,1,1,1,1,1,1,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.2,13.6,13.6,10.1,9.3,9.9,11.8,10.2,3064700000,3876100000,3830500000,1241700000,2547800000,1104400000,2010100000,1084500000
Q3U3V1;O88947;D3Z521;D3Z215,Coagulation factor X;Factor X light chain;Factor X heavy chain;Activated factor Xa heavy chain,F10,6,7,8,5,7,3,8,9,6,7,8,5,7,3,8,9,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16,18.7,22.5,10.5,18.1,6.3,20.9,21.7,902750000,951920000,1624000000,129810000,1033200000,183390000,1064000000,1648300000
Q3U3W2,,Tmem181a,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,,,,By matching,,By MS/MS,By MS/MS,By MS/MS,0,0,0,3.4,0,3.4,3.4,3.4,0,0,0,21341000,0,40972000,76552000,46641000
Q3U422,,Ndufv3,13,12,13,10,9,8,14,14,13,12,13,10,9,8,14,14,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,37.8,37.8,39.7,32.1,26.1,18.4,41,39.3,3007900000,3105800000,3809400000,908230000,1293800000,815450000,2561800000,2786200000
Q3U487;Q3U487-2,E3 ubiquitin-protein ligase HECTD3,Hectd3,14,15,15,7,10,10,12,17,14,15,15,7,10,10,12,17,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,21.3,23.9,25.3,9.5,12.8,12.3,20.1,28,695600000,843000000,1400400000,342210000,807440000,422040000,845850000,1392500000
Q3U4F0;Q91V61;Q91V61-2,Sideroflexin-3,Sfxn3,6,7,6,4,3,4,6,6,6,7,6,4,3,4,6,6,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,35.2,40.2,34.9,23.8,15.7,18.1,35.6,35.2,507880000,615970000,745100000,71653000,122720000,112380000,669280000,1259400000
Q3U4I7,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2,Pyroxd2,5,4,4,7,5,4,3,5,5,4,4,7,5,4,3,5,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9.6,8.3,7.6,12.4,8.8,6.5,6.5,10.5,200460000,123570000,213480000,377890000,355190000,211420000,235500000,492000000
Q3U4N2;Q9EQK7;Q6PGA6,Protein-S-isoprenylcysteine O-methyltransferase,Icmt,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,,By MS/MS,,,By MS/MS,,,,0,3.2,0,0,9.2,0,0,0,0,12520000,0,0,122190000,0,0,0
Q3U4S0;V9GX56;V9GXP9;F6VV40,,Pank2,4,3,2,4,4,4,1,2,4,3,2,4,4,4,1,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,12.9,9.3,7.2,12.4,14,12.4,5.2,9,512520000,323390000,366380000,170770000,183980000,136620000,37096000,136170000
Q3U4W8;P56399;D3Z4K7;D3YYA5,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 5,Usp5,27,24,23,21,23,23,25,28,27,24,23,21,23,23,25,28,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,36.2,36.4,32,25.4,29.5,29.2,31.6,37.2,9151500000,14405000000,16359000000,5628100000,8445900000,5478700000,9042200000,15150000000
Q3U4X8;P37913;D3YUW4;E9PV36;V9GWZ4,DNA ligase;DNA ligase 1,Lig1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,By matching,By matching,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,1.3,1.3,1.3,1.3,2.3,2.3,2.3,1.3,127320000,99588000,68716000,12528000,25432000,43059000,131960000,65737000
Q3U5C8;B1ASH7,Rho guanine nucleotide exchange factor 16,Arhgef16,1,0,0,1,1,2,2,1,1,0,0,1,1,2,2,1,By MS/MS,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,2,0,0,2,2,4.5,3.5,2,25270000,0,0,18917000,50050000,31306000,30898000,29794000
Q3U5D9;P30561;A0A0B4J1L1,Aryl hydrocarbon receptor,Ahr,2,3,3,2,2,2,1,3,2,3,3,2,2,2,1,3,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,By MS/MS,2.4,4,4,2.6,2.9,2.9,1.4,3.6,23933000,73932000,27816000,26831000,58098000,32060000,15075000,71727000
Q3U5F4;G8JL83,"YrdC domain-containing protein, mitochondrial",Yrdc,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9.6,9.6,9.6,9.6,18.6,9.6,9.6,9.6,161460000,149540000,191800000,175990000,268280000,157650000,179160000,206020000
Q3U5Q7,"UMP-CMP kinase 2, mitochondrial",Cmpk2,13,11,12,8,7,7,8,10,13,11,12,8,7,7,8,10,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,36.2,30,35.8,21,18.3,18.6,22.6,27.3,1550600000,1400700000,1834500000,663280000,733270000,213800000,1075900000,1560600000
Q3U741;Q501J6;Q501J6-2,Probable ATP-dependent RNA helicase DDX17,Ddx17,13,16,14,12,11,10,10,12,13,16,14,12,11,10,10,12,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,33.3,39,35.9,30.8,29.1,25.9,29.4,32.8,2288100000,2394100000,2377700000,1554700000,2100700000,983450000,1307900000,1741700000
Q3U7K7;Q62191,E3 ubiquitin-protein ligase TRIM21,Trim21,2,3,3,1,2,0,0,2,2,3,3,1,2,0,0,2,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,,,By MS/MS,7.8,10.8,10.8,2.4,4.3,0,0,5.4,51286000,80866000,84524000,8880000,32038000,0,0,54115000
Q3U7R1;Q3U7R1-2;A0A1W2P784,Extended synaptotagmin-1,Esyt1,17,15,14,9,11,5,14,15,17,15,14,9,11,5,14,15,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,20.5,18.9,17.6,11.2,12.8,6.3,17.9,18.2,1264300000,1361100000,1485700000,802200000,1403000000,740770000,1234700000,1995800000
Q3U7U3;D6RJ76;F8WIP1;Q3UGI9;Q3UD93,F-box only protein 7,Fbxo7,2,2,2,0,1,1,2,2,2,2,2,0,1,1,2,2,By MS/MS,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,7.5,7.5,7.5,0,3.3,3.3,7.5,7.5,226360000,217760000,377970000,0,8476200,11424000,134450000,116750000
Q3U816;Q9Z2G9;Q9Z2G9-2,Oxidoreductase HTATIP2,Htatip2,7,7,7,3,4,4,9,8,7,7,7,3,4,4,9,8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,32.4,32.4,32.4,11.6,15.3,15.6,45.5,41.1,914730000,1172100000,1355800000,181130000,2720000000,1624000000,4772900000,4491500000
Q3U821,,Wdr75,5,6,5,5,4,5,4,4,5,6,5,5,4,5,4,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,6.4,7.5,6.4,7,6.3,6.4,5.3,5.3,175210000,186910000,153390000,189950000,54703000,118120000,117160000,79817000
Q3U8S1;A2APM5;A2APM3;A2APM4;E9QKM8;Q80X37;A2APM1;A2APM2;P15379-2;P15379-3;P15379-6;P15379-11;P15379-5;P15379-10;P15379-9;P15379-4;P15379-8;P15379-7;P15379,CD44 antigen,Cd44,2,1,2,0,1,2,1,1,2,1,2,0,1,2,1,1,By MS/MS,By matching,By MS/MS,,By MS/MS,By MS/MS,By matching,By MS/MS,9.3,2.7,9.3,0,6.6,9.3,6.6,6.6,86908000,54430000,106790000,0,46542000,32709000,175540000,63192000
Q3U8Y1;Q9DCA2,"28S ribosomal protein S11, mitochondrial",Mrps11,5,5,5,4,4,2,4,5,5,5,5,4,4,2,4,5,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,29.3,29.3,29.3,18.8,18.8,13.1,18.8,29.3,1104400000,902760000,773470000,456540000,580200000,277870000,843740000,632110000
Q3U962,Collagen alpha-2(V) chain,Col5a2,3,4,4,1,3,1,4,3,3,4,4,1,3,1,4,3,By matching,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.3,4.9,4.9,0.7,4.3,2.3,4.9,4.3,73678000,157950000,195880000,41777000,267040000,11787000,594820000,324900000
Q3U9D6;Q8R313,Exocyst complex component 6,Exoc6,4,6,5,3,4,2,5,2,4,5,5,3,3,2,4,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.7,8.6,7.6,3.2,4.6,2.5,6.1,2.9,144590000,263700000,223970000,30407000,61645000,19325000,231340000,3357800
Q3U9G9;A0A0A6YW01;A0A0A6YXT6;A0A0A6YXW3;A0A0A6YY12;A0A0A6YWS3,Lamin-B receptor,Lbr,11,9,10,8,10,8,11,12,11,9,10,8,10,8,11,12,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.6,15.3,16.5,11,14.2,11.7,16.9,18.4,1716900000,1507500000,1604900000,935760000,2187200000,2099100000,1222800000,1373900000
Q3U9N4;P28798;H3BJE0;H3BJ90;H3BLC9,Granulins;Acrogranin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,Grn,8,7,7,6,6,4,6,7,8,7,7,6,6,4,6,7,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,22.9,21.6,19.1,14.6,15.6,8.5,15.8,20.4,2399400000,2851800000,1774000000,1089600000,1587600000,661220000,2152100000,1922600000
Q3U9N9;Q3U9N9-2,Monocarboxylate transporter 10,Slc16a10,4,5,6,2,1,1,0,1,4,5,6,2,1,1,0,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By matching,,By matching,6.6,9,15.4,2,2,1.4,0,3.3,603990000,720360000,697700000,33614000,16703000,1742100,0,55471000
Q3UBG2-2;Q3UBG2;H3BJG6;H3BKK5;H3BJT8;H3BJF2,"PTB-containing, cubilin and LRP1-interacting protein",Pid1,5,5,5,2,2,3,3,4,5,5,5,2,2,3,3,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,39.4,39.4,33,17.2,17.2,20.7,25.1,32.5,761990000,1098500000,1022400000,151020000,98945000,51962000,131460000,285340000
Q3UBX0;D3Z0I8;D3Z7P2;D3Z3Z2;D3YX08,Transmembrane protein 109,Tmem109,3,3,2,3,3,4,4,4,3,3,2,3,3,4,4,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.9,11.9,8.2,11.9,10.3,15.2,15.2,15.2,2930400000,3005100000,608710000,3431400000,3667000000,3184600000,4129800000,3853700000
Q3UC65-3;Q3UC65-2;Q3UC65,Arginine/serine-rich protein 1,Rsrp1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,By MS/MS,By MS/MS,By MS/MS,By matching,,,,,6,6,6,6,0,0,0,0,38979000,26888000,28804000,16277000,0,0,0,0
Q3UCV8,Ubiquitin thioesterase otulin,Otulin,5,4,4,2,4,4,6,5,5,4,4,2,4,4,6,5,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,26.1,18.5,25.6,5.4,12.2,12.2,35.5,32.4,734240000,479100000,485440000,321860000,634540000,228100000,506840000,358100000
Q3UD01,Putative ataxin-7-like protein 3B,Atxn7l3b,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,30.9,44.3,44.3,23.7,23.7,23.7,41.2,30.9,78091000,202530000,158590000,104270000,279060000,199840000,165960000,87359000
Q3UDC3;O88746;O88746-2;A0A1D5RM84;A0A1D5RM45;A0A1D5RM12;A0A1D5RL90,Target of Myb protein 1,Tom1,9,8,11,9,6,6,9,10,9,8,11,9,6,6,9,10,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,27.1,22.5,31.8,24,16.3,16.9,29.5,33.7,527020000,698830000,752410000,623140000,508910000,499940000,419400000,1236900000
Q3UDE2;F2Z423,Tubulin--tyrosine ligase-like protein 12,Ttll12,14,14,13,8,8,7,9,10,14,14,13,8,8,7,9,10,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,25.2,26,23.9,12.8,12.4,11.3,19.2,18.3,1379000000,1442100000,1537700000,784680000,1149700000,544940000,861600000,856710000
Q3UDK1-2;Q3UDK1;D3YWU1;D3Z5F4;D3YX05;A0A0J9YUC2;A0A0G2JG49,TRAF-type zinc finger domain-containing protein 1,Trafd1,5,5,5,3,3,3,5,3,5,5,5,3,3,3,5,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,13.7,13.7,13.7,7.1,8.2,7.1,12.2,7.6,270910000,278490000,276720000,144640000,142490000,59263000,196460000,136190000
Q3UDM0;Q8BPB0,MOB kinase activator 1B,Mob1b,6,6,6,4,5,2,6,6,2,2,2,1,1,1,2,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,28.1,28.1,28.1,17.2,22.6,8.6,28.1,28.1,960880000,889940000,862020000,113340000,271300000,22429000,533900000,715650000
Q3UDP0;B2RQV3;S4R290;Q3UDP0-2;A0A1Y7VMD8,WD repeat-containing protein 41,Wdr41,3,1,3,1,1,0,0,1,3,1,3,1,1,0,0,1,By MS/MS,By MS/MS,By matching,By MS/MS,By matching,,,By MS/MS,7.8,2.4,7.8,2.4,2.4,0,0,2,57327000,16801000,64191000,9882400,15538000,0,0,24742000
Q3UDR8;F6YIY0;D3YXM6,"Protein YIPF3;Protein YIPF3, N-terminally processed",Yipf3,5,4,6,4,4,5,2,5,5,4,6,4,4,5,2,5,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.4,9.5,21.9,9.5,9.5,11.5,4.6,19,296690000,311460000,359500000,284240000,323690000,378620000,110140000,312270000
Q3UDS7;A0A1L1SSF2;Q8VDL4-3;Q8VDL4;Q8VDL4-2,ADP-dependent glucokinase,Adpgk,6,7,6,5,4,5,6,8,6,7,6,5,4,5,6,8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,18.8,21.6,18.8,13.1,11.5,13.1,18.2,23.2,866310000,1003800000,883630000,715770000,568390000,598330000,788010000,1079100000
Q3UDW8-2;Q3UDW8,Heparan-alpha-glucosaminide N-acetyltransferase,Hgsnat,4,3,3,3,3,4,2,3,4,3,3,3,3,4,2,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,7.1,5.3,5.3,5.3,5.3,7.1,4,5.8,608840000,385160000,325520000,429370000,227920000,348210000,194930000,350190000
Q3UE37,Ubiquitin-conjugating enzyme E2 Z,Ube2z,5,4,5,4,4,4,5,5,5,4,5,4,4,4,5,5,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,17.1,12.4,17.1,12.4,12.4,13.5,17.1,17.1,550640000,473650000,574440000,270560000,396740000,250190000,474560000,566160000
Q3UE92;S4R1I3;Q6P1B1;S4R228,Xaa-Pro aminopeptidase 1,Xpnpep1,16,14,14,8,8,9,14,14,16,14,14,8,8,9,14,14,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,32.6,27.2,29,14.3,15.9,14.9,30.3,27.3,2841000000,2278900000,3269700000,825440000,2116900000,1410700000,2610200000,3041000000
Q3UEB3-2;Q3UEB3;Q3UEB3-3,Poly(U)-binding-splicing factor PUF60,Puf60,16,17,16,12,11,8,15,15,16,17,16,12,11,8,15,15,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,43.3,43.9,40.4,26.1,28.2,18.3,38.2,35.6,2395500000,2918300000,2990800000,719820000,1354300000,501060000,1837300000,2459600000
Q3UEB4;D3YV77;Q9R008;A0A0G2JFX8;A0A0G2JEG0;A0A0G2JDI0,Mevalonate kinase,Mvk,6,10,6,4,4,4,6,4,6,10,6,4,4,4,6,4,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,17.2,34.4,18.2,11.8,11.8,10.1,17.7,10.8,649830000,1330900000,896170000,67325000,267560000,155840000,515650000,418630000
Q3UED7,,Gm4951,10,8,8,6,6,7,8,10,10,8,8,6,6,7,8,10,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,35.7,30,25.4,22.9,26.6,25.1,28.8,30.5,3071000000,2020600000,2100100000,623170000,1150400000,788980000,1933200000,1963100000
Q3UEE2,Glutathione synthetase,Gss,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,By matching,By matching,By matching,By matching,By matching,By matching,By matching,By MS/MS,45.2,53.3,44,34.8,42,45.2,57.5,61.2,0,11112000,0,0,0,0,6004300,16965000
Q3UEG6;H7BWY3;D3YZ49;D3YZ52,"Alanine--glyoxylate aminotransferase 2, mitochondrial",Agxt2,21,22,22,19,18,18,20,21,21,22,22,19,18,18,20,21,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,49.1,51.5,51.5,44.8,42.5,42.5,47.6,49.1,18129000000,18915000000,19879000000,12269000000,17085000000,15036000000,20273000000,22576000000
Q3UEI1-2;Q3UEI1;A0A286YD02;D3Z2G1,"cAMP-specific 3,5-cyclic phosphodiesterase 4C",Pde4c,4,4,3,3,1,2,2,3,4,4,3,3,1,2,2,3,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,7.7,8.6,6.1,4.6,2,4.9,4.9,6.6,120830000,112490000,87475000,89098000,112210000,50365000,68135000,121070000
Q3UEL5;Q8VC12,Urocanate hydratase,Uroc1,28,29,29,22,21,21,27,29,28,29,29,22,21,21,27,29,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,47.5,50.7,50.7,38.5,35.2,35.6,46.1,50.8,60637000000,69339000000,69401000000,37191000000,55325000000,37669000000,81525000000,84712000000
Q3UEN2,Protein FAM35A,Fam35a,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,By matching,By MS/MS,By MS/MS,,,,,,1.2,1,2.2,0,0,0,0,0,12295000,14675000,26976000,0,0,0,0,0
Q3UEP4;D3YUP6;D3YWN0,,Ugt2b36,11,11,10,6,6,5,9,10,9,9,8,5,4,4,8,8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,26.6,26.6,26.6,12.6,10.8,7.2,22.5,25.3,17647000000,19375000000,16817000000,2971700000,9060600000,3898000000,9605100000,16887000000
Q3UEQ1;E9Q9A0;F6V2U0;D3YUD3;D3YUL8;D3Z230;A0A0A6YXS5;F6R4N2;A0A0R4J0Q2;E9QAD0;Q9EPW0;Q9EPW0-2,"Type I inositol 3,4-bisphosphate 4-phosphatase",Inpp4a,2,4,3,4,1,1,3,2,2,4,3,4,1,1,3,2,By MS/MS,By MS/MS,By matching,By MS/MS,By matching,By matching,By matching,By matching,2.2,5.8,4.4,4.5,0.8,1.1,4,3.3,44478000,110350000,88770000,63448000,17026000,14387000,35302000,41068000
Q3UER8;Q8VCM7,Fibrinogen gamma chain,Fgg,22,21,22,14,14,12,19,20,22,21,22,14,14,12,19,20,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,56.9,56.9,56.9,30.2,30.2,26.4,53,56.9,23640000000,31597000000,23234000000,10222000000,15332000000,10957000000,17087000000,20912000000
Q3UF95;Q9Z1R2;G3UYQ2;G3UZT6;A0A1B0GX81;G3UYZ0;G3UXT8;G3V013;S4R183;S4R224,Large proline-rich protein BAG6,Bag6,16,17,15,11,9,7,13,13,16,17,15,11,9,7,13,13,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,23.1,23.1,22.1,14.8,11.8,9.5,16.5,17.6,1262100000,1237600000,1241400000,457730000,944360000,534220000,966860000,1599600000
Q3UFK8;D3Z5B2,FERM domain-containing protein 8,Frmd8,1,0,0,0,1,0,2,1,1,0,0,0,1,0,2,1,By matching,,,,By MS/MS,,By MS/MS,By matching,1.9,0,0,0,1.9,0,6.9,1.9,35621000,0,0,0,47643000,0,69695000,25182000
Q3UFM5,Nucleolar MIF4G domain-containing protein 1,Nom1,2,3,1,5,3,1,4,1,2,3,1,5,3,1,4,1,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,By matching,By MS/MS,By matching,3.3,4.2,2,9,4.4,1.3,6.4,1.3,456670000,964410000,844560000,70703000,50142000,18059000,823290000,13797000
Q3UFS0;Q3UFS0-2;Q3UFS0-3,Protein zyg-11 homolog B,Zyg11b,3,4,2,2,2,3,3,2,3,4,2,2,2,3,3,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,5.4,7.4,4,3.4,3.4,5.4,4.7,3.4,85981000,118790000,85081000,74363000,84155000,95098000,96952000,86096000
Q3UFT3;Q3UFT3-2,GRB2-associated and regulator of MAPK protein,Garem,4,2,2,2,2,3,2,2,4,2,2,2,2,3,2,2,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6.1,3.8,3.5,3.4,3.4,5,2.9,2.6,112380000,42107000,17308000,37476000,46934000,54503000,48313000,67848000
Q3UFY7-2;Q3UFY7;A0A0R4J146;Q3UFY7-4;Q3UFY7-3,7-methylguanosine phosphate-specific 5-nucleotidase,Nt5c3b,1,1,2,2,0,0,1,0,1,1,2,2,0,0,1,0,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,,By MS/MS,,3.4,2.7,6.1,10,0,0,3.4,0,16428000,16959000,31918000,17549000,0,0,17768000,0
